0.19188E+00 0.26928E-04 0.00000E+01 41591300 0 0 2157552 0.11243E+08 0.00000E+01 0.19188E+00 0.00000E+01 0.00000E+01 0
252 0.19207 0.00034372 0.71583 1.3803 0.19207
253 0.19282 0.00081832 0.8488 1.6082 0.19282
254 0.19233 0.00051717 0.76056 1.1168 0.19233
255 0.19169 0.00034564 0.72126 1.5574 0.19169
256 0.19239 0.00079351 0.82491 1.4521 0.19239
257 0.19178 0.00050933 0.7512 1.1474 0.19178
258 0.19103 0.00034141 0.71488 2.0 0.19103
259 0.19321 0.00078316 0.81069 1.3106 0.19321
260 0.19178 0.00050651 0.747 1.2183 0.19178
261 0.19232 0.00034337 0.71418 1.3798 0.19232
262 0.19251 0.00080031 0.83146 1.4208 0.19251
263 0.19244 0.00051101 0.75108 1.1917 0.19244
264 0.19149 0.00034092 0.71214 1.3945 0.19149
265 0.19139 0.0007908 0.82637 1.3472 0.19139
266 0.19294 0.0005139 0.75337 1.7727 0.19294
267 0.19167 0.0003444 0.71873 1.2229 0.19167
268 0.19179 0.00081963 0.85473 1.5483 0.19179
269 0.19202 0.00051334 0.75613 1.4066 0.19202
270 0.19201 0.00034457 0.7178 1.6051 0.19201
271 0.19277 0.000832 0.86319 1.6158 0.19277
272 0.19209 0.0005191 0.76433 1.0698 0.19209
273 0.19186 0.00034466 0.71855 1.5662 0.19186
274 0.19131 0.00080506 0.84165 1.533 0.19131
275 0.19206 0.00051251 0.75475 1.2055 0.19206
276 0.1919 0.00034558 0.72033 1.4464 0.1919
277 0.1913 0.00080457 0.84117 1.6955 0.1913
278 0.19237 0.00051714 0.76036 1.0791 0.19237
279 0.19174 0.00034399 0.71759 1.814 0.19174
280 0.19235 0.00081136 0.84362 1.7128 0.19235
281 0.19175 0.0005121 0.75537 1.4554 0.19175
282 0.1916 0.00034164 0.71324 1.5846 0.1916
283 0.19148 0.00079389 0.82923 1.472 0.19148
284 0.19199 0.00050806 0.74848 1.3255 0.19199
285 0.19163 0.00034188 0.71363 2.514 0.19163
286 0.19205 0.00078941 0.82211 1.5938 0.19205
287 0.19182 0.00050499 0.74461 1.4864 0.19182
288 0.19154 0.00034059 0.71128 1.4427 0.19154
289 0.19191 0.0008176 0.85207 1.716 0.19191
290 0.19143 0.00051419 0.75975 1.5308 0.19143
291 0.1915 0.00034336 0.71718 1.2989 0.1915
292 0.19038 0.0008164 0.85766 2.4847 0.19038
293 0.19216 0.00052561 0.77365 1.5296 0.19216
294 0.19198 0.00034701 0.723 1.4078 0.19198
295 0.19072 0.00078177 0.81983 1.5027 0.19072
296 0.19198 0.00050869 0.74946 1.5714 0.19198
297 0.19231 0.00034425 0.71602 1.2052 0.19231
298 0.19278 0.0007873 0.8168 1.4149 0.19278
299 0.19164 0.00050753 0.74909 1.0661 0.19164
300 0.19252 0.00034126 0.70905 1.8779 0.19252
301 0.19174 0.00080876 0.84358 1.8803 0.19174
302 0.19183 0.00051195 0.75487 1.0144 0.19183
303 0.19155 0.00034234 0.71487 1.0499 0.19155
304 0.19147 0.0008346 0.87177 2.3694 0.19147
305 0.19102 0.00052177 0.77259 1.6945 0.19102
306 0.19186 0.00034868 0.72695 1.7133 0.19186
307 0.19064 0.00077811 0.81633 1.3272 0.19064
308 0.19169 0.00050324 0.74252 1.3432 0.19169
309 0.19216 0.00098015 2.0402 147.15 0.19216
310 0.19249 0.00084791 0.88099 1.6881 0.19249
311 0.19218 0.00052351 0.77046 1.2295 0.19218
312 0.1914 0.00034768 0.72662 1.8841 0.1914
313 0.19183 0.0012147 1.2664 36.899 0.19183
314 0.19232 0.00051452 0.75669 1.3841 0.19232
315 0.1922 0.00034375 0.71538 1.9987 0.1922
316 0.19457 0.00079105 0.81312 1.4301 0.19457
317 0.19103 0.00050527 0.74812 0.99527 0.19103
318 0.19228 0.0003454 0.71855 8.3334 0.19228
319 0.19192 0.00079747 0.83106 1.6546 0.19192
320 0.19197 0.00051001 0.75145 1.2279 0.19197
321 0.19221 0.00034232 0.71238 1.3186 0.19221
322 0.19122 0.00080811 0.84522 1.6079 0.19122
323 0.19225 0.00051691 0.76048 1.2279 0.19225
324 0.19203 0.00034441 0.71741 1.9641 0.19203
325 0.19112 0.00080843 0.84601 1.6007 0.19112
326 0.19163 0.00051297 0.75713 1.0863 0.19163
327 0.19153 0.00034487 0.72025 1.033 0.19153
328 0.19169 0.00081494 0.85025 1.5362 0.19169
329 0.19191 0.00051497 0.75897 1.1434 0.19191
330 0.19221 0.00034578 0.7196 1.4548 0.19221
331 0.19154 0.00080177 0.83719 1.4419 0.19154
